exact_match,bleu,levenshtein,meteor,rouge1_p,rouge1_r,rouge1_f,rouge2_p,rouge2_r,rouge2_f,rougeL_p,rougeL_r,rougeL_f
0.0,0.006682159220197758,0.9976152623211447,0.11754701880752304,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.0,0.033070391777111276,0.9642857142857143,0.038461538461538464,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.2,0.2,0.19999999500000015,0.6666666666666666,0.6666666666666666,0.6666666616666668
0.0,0.012463896694232824,1.0,0.17777918620864497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.013330119468472105,0.9990356798457087,0.1773895889016164,0.5,0.75,0.5999999952,0.2,0.3333333333333333,0.24999999531250006,0.5,0.75,0.5999999952
0.0,0.003142194491395126,1.0,0.014084507042253525,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.0110377067304731,1.0,0.15420959380536783,0.6,0.5,0.5454545404958678,0.5,0.4,0.4444444395061729,0.6,0.5,0.5454545404958678
0.0,0.004145102229844859,0.994692144373673,0.041782729805013935,0.6666666666666666,0.5714285714285714,0.6153846104142012,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.6153846104142012
0.0,0.0993706436474871,0.9386281588447654,0.2876288659793815,0.75,0.75,0.749999995,0.6153846153846154,0.6666666666666666,0.6399999950080001,0.75,0.75,0.749999995
0.0,0.020150947720651565,0.978978978978979,0.21899951899951903,0.3076923076923077,0.18181818181818182,0.22857142390204094,0.07692307692307693,0.045454545454545456,0.05714285247346978,0.3076923076923077,0.18181818181818182,0.22857142390204094
0.0,0.011278387883780293,0.9947089947089947,0.1475409836065574,0.16666666666666666,0.5,0.24999999625000005,0.0,0.0,0.0,0.16666666666666666,0.5,0.24999999625000005
0.0,0.05884644133406024,0.9747899159663865,0.3647665962936899,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.02842375886202408,0.9935691318327974,0.2745387453874539,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0035971223021582736,0.020323360567978076,0.9971537001897534,0.19478905251195608,0.16666666666666666,0.125,0.14285713795918387,0.0,0.0,0.0,0.16666666666666666,0.125,0.14285713795918387
0.0,0.0042564874938106735,0.995575221238938,0.04357298474945534,0.8,0.8,0.7999999950000002,0.75,0.75,0.749999995,0.8,0.8,0.7999999950000002
0.0,0.003342417587251074,1.0,0.029702970297029705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.002896967004695931,0.9995071463775259,0.025996533795493937,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.002896967004695931,0.9990123456790123,0.025996533795493937,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.007320823843686897,0.997564539698003,0.13761602201856354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00728044511848271,0.99302649930265,0.0574712643678161,0.2,0.16666666666666666,0.18181817685950424,0.0,0.0,0.0,0.2,0.16666666666666666,0.18181817685950424
0.0,0.003097648072673631,1.0,0.02767527675276753,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.01136435161199541,0.9973262032085561,0.17912595622207078,0.2,0.14285714285714285,0.1666666618055557,0.0,0.0,0.0,0.2,0.14285714285714285,0.1666666618055557
0.0,0.004667479571805602,0.9964622641509434,0.028571428571428574,0.5,0.42857142857142855,0.4615384565680473,0.2,0.16666666666666666,0.18181817685950424,0.5,0.42857142857142855,0.4615384565680473
0.0,0.024592666172797525,0.9987730061349693,0.23085558687240243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.02373674638776333,0.9841897233201581,0.23885350318471338,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.0035389199151839267,0.9994459833795014,0.03131524008350731,0.5,1.0,0.6666666622222223,0.0,0.0,0.0,0.5,1.0,0.6666666622222223
0.0,0.003724182339820475,0.9995064165844028,0.032822757111597385,0.5,1.0,0.6666666622222223,0.0,0.0,0.0,0.5,1.0,0.6666666622222223
0.0,0.006122100201583518,0.9986013986013986,0.0432900432900433,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.04557811455401609,0.9840637450199203,0.33780020884093276,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.4,0.4,0.3999999950000001,0.6666666666666666,0.6666666666666666,0.6666666616666668
0.0,0.0035389199151839267,0.9990147783251232,0.03131524008350731,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.017094483795995683,0.9973684210526316,0.2317966171617162,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.015151515151515152,0.015326913259209084,0.9852941176470589,0.08333333333333333,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.0425032911712824,0.9965197215777262,0.4243818729875122,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.008749295091892905,0.9970631424375918,0.10869565217391305,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.01124031793021837,0.99734395750332,0.1780337247816923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.007147671838047468,0.9985344406448461,0.1307848919483982,0.4,0.2222222222222222,0.285714281122449,0.0,0.0,0.0,0.4,0.2222222222222222,0.285714281122449
0.005555555555555556,0.0060594969709021574,0.9960687960687961,0.1623243933588761,0.5,0.4444444444444444,0.4705882303114187,0.25,0.2222222222222222,0.23529411266435996,0.5,0.4444444444444444,0.4705882303114187
0.0,0.006103743275169163,0.9950738916256158,0.07473841554559046,0.6,0.5,0.5454545404958678,0.25,0.2,0.22222221728395072,0.6,0.5,0.5454545404958678
0.0,0.005198856623902514,0.9990243902439024,0.10311964857419405,0.42857142857142855,0.5,0.4615384565680473,0.0,0.0,0.0,0.42857142857142855,0.5,0.4615384565680473
0.0,0.007542808968391928,0.9975903614457832,0.07288629737609331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.014791573951214386,0.9980478282088824,0.12881839543470963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008587204560992419,0.9971537001897534,0.13593380614657213,0.5,0.6666666666666666,0.5714285665306124,0.0,0.0,0.0,0.5,0.6666666666666666,0.5714285665306124
0.002364066193853428,0.016576162288724765,0.9974457215836526,0.1534259259259259,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.004672897196261682,0.044238005943039546,0.9937185929648241,0.297277588721439,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.0,0.013250410595051615,0.999236641221374,0.0883002207505519,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.0,0.04533376144804514,0.9976258309591642,0.3316641083067013,0.875,1.0,0.9333333283555556,0.8571428571428571,1.0,0.9230769181065088,0.875,1.0,0.9333333283555556
0.0056179775280898875,0.019020946277223595,0.9892103972535556,0.15851407827705077,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.0,0.017263417747325937,0.9985257985257985,0.16629273504273503,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.007042253521126761,0.03083860085492626,0.988527724665392,0.11194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.023897417529230063,0.9967497291440953,0.17866798549291135,0.75,1.0,0.8571428522448981,0.6666666666666666,1.0,0.7999999952000001,0.75,1.0,0.8571428522448981
0.0018281535648994515,0.018472802954004948,0.9932627526467758,0.1910562953995158,0.875,1.0,0.9333333283555556,0.8571428571428571,1.0,0.9230769181065088,0.875,1.0,0.9333333283555556
0.0,0.006933034646510487,1.0,0.08968609865470853,0.42857142857142855,0.5,0.4615384565680473,0.3333333333333333,0.4,0.36363635867768596,0.42857142857142855,0.5,0.4615384565680473
0.0,0.002645467299086386,0.9995098039215686,0.045731707317073184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0028035580962788987,0.9960745829244357,0.030395136778115513,1.0,0.6666666666666666,0.7999999952000001,0.6666666666666666,0.4,0.49999999531250006,1.0,0.6666666666666666,0.7999999952000001
0.0,0.0020424359319649683,1.0,0.016155088852988695,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.004810076562683256,0.9985214391325776,0.05645161290322582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00303752859319121,1.0,0.027173913043478267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005997689089609106,0.9995056846267919,0.11866028708133974,0.8333333333333334,1.0,0.9090909041322315,0.8,1.0,0.8888888839506174,0.8333333333333334,1.0,0.9090909041322315
0.0,0.00445970420627017,0.9970530451866405,0.06484149855907782,0.375,0.3,0.33333332839506175,0.2857142857142857,0.2222222222222222,0.24999999507812506,0.375,0.3,0.33333332839506175
0.0,0.0035434784168338093,0.9965870307167235,0.059634809634809646,0.3333333333333333,0.25,0.2857142808163266,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.19047618557823143
0.0,0.035251988057014245,0.9980372914622179,0.22867469224707196,0.9,1.0,0.9473684160664821,0.9090909090909091,1.0,0.9523809473922903,0.9,1.0,0.9473684160664821
0.0,0.011053097823822687,0.9988023952095808,0.12830284552845528,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
0.0,0.009251315137983069,0.999083409715857,0.11074561403508773,1.0,1.0,0.999999995,0.5,1.0,0.6666666622222223,1.0,1.0,0.999999995
0.0,0.006370949615155993,0.9972222222222222,0.10998307952622674,0.75,0.5454545454545454,0.6315789424930748,0.2857142857142857,0.2,0.23529411280276827,0.75,0.5454545454545454,0.6315789424930748
0.0,0.0055798679948100205,1.0,0.11294982926188603,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.006211180124223602,0.006240333285709412,0.9956140350877193,0.027932960893854754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008205016627795948,0.9973787680209698,0.08333333333333334,0.5,0.6,0.5454545404958678,0.0,0.0,0.0,0.5,0.6,0.5454545404958678
0.0,0.04211415110983725,0.905982905982906,0.23038321167883213,0.5,0.5,0.4999999950000001,0.0,0.0,0.0,0.5,0.5,0.4999999950000001
0.0,0.03029429841403451,0.9883720930232558,0.36831683168316837,0.75,0.75,0.749999995,0.3333333333333333,0.3333333333333333,0.3333333283333334,0.75,0.75,0.749999995
0.005291005291005291,0.007943496985138609,0.9973404255319149,0.08417508417508418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0063816250143173565,0.991462113127001,0.05376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0038573003662861756,1.0,0.015923566878980895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00728044511848271,0.9987421383647799,0.06802721088435375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006993006993006993,0.012176311345177835,0.9938744257274119,0.1253481894150418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.008775933735778773,0.9967497291440953,0.18956456456456458,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.027679815488380072,0.9962264150943396,0.27722071487554567,0.75,0.75,0.749999995,0.6666666666666666,0.6666666666666666,0.6666666616666668,0.75,0.75,0.749999995
0.0,0.022236770889358253,0.9866666666666667,0.26749952317375547,0.8333333333333334,0.8333333333333334,0.8333333283333335,0.6,0.6,0.5999999950000001,0.8333333333333334,0.8333333333333334,0.8333333283333335
0.0,0.012749754674086816,1.0,0.14761904761904765,1.0,1.0,0.999999995,0.0,0.0,0.0,1.0,1.0,0.999999995
0.0,0.012226519585013425,0.9978308026030369,0.22755102040816327,0.5,0.2857142857142857,0.36363635900826446,0.0,0.0,0.0,0.5,0.2857142857142857,0.36363635900826446
0.0,0.012737374771663047,0.9941320293398533,0.16153529728190363,0.6,0.75,0.6666666617283951,0.5,0.6666666666666666,0.5714285665306124,0.6,0.75,0.6666666617283951
0.0,0.003483637909727183,0.9985286905345758,0.0415973377703827,0.2,0.3333333333333333,0.24999999531250006,0.0,0.0,0.0,0.2,0.3333333333333333,0.24999999531250006
0.0,0.006753406558144624,0.997568093385214,0.1322450878441246,0.4,0.4,0.3999999950000001,0.25,0.25,0.24999999500000009,0.4,0.4,0.3999999950000001
0.0,0.0031693597551444605,0.9990181639666176,0.029644268774703567,0.3333333333333333,0.2,0.24999999531250006,0.0,0.0,0.0,0.3333333333333333,0.2,0.24999999531250006
0.0,0.018324741077256717,0.9990277102576568,0.18702983839038267,0.8333333333333334,1.0,0.9090909041322315,0.8,1.0,0.8888888839506174,0.8333333333333334,1.0,0.9090909041322315
0.0,0.005769369727728658,0.9965969859017987,0.08311816927810987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0024154589371980675,0.03026014811768446,0.9921722113502935,0.22435807754367315,0.625,0.7142857142857143,0.6666666616888889,0.5,0.5714285714285714,0.5333333283555556,0.625,0.7142857142857143,0.6666666616888889
0.0,0.008589167025475363,0.9994047619047619,0.11481481481481486,0.14285714285714285,0.2,0.1666666618055557,0.0,0.0,0.0,0.14285714285714285,0.2,0.1666666618055557
0.0,0.006122241175654937,0.9976470588235294,0.0708215297450425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.003291931487439919,1.0,0.025125628140703522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.00402642014971186,0.9987827145465612,0.06329113924050635,0.3333333333333333,0.5,0.39999999520000007,0.0,0.0,0.0,0.3333333333333333,0.5,0.39999999520000007
0.0,0.003547235660394282,0.998193315266486,0.02450980392156863,1.0,1.0,0.999999995,1.0,1.0,0.999999995,1.0,1.0,0.999999995
